fecha,clae2,mujer,p10,p25,w_mean,w_median,p75,p90,p99
2007-03-01,63,1,642,1131,2575,1634,2874,4775,15468
2007-03-01,64,0,1344,2150,4873,3311,4641,6939,23337
2007-03-01,64,1,1035,1557,2990,2376,3514,4930,11667
2007-03-01,65,0,586,1433,3272,2121,3404,5758,20597
2007-03-01,65,1,822,1420,2545,1978,2810,4351,11654
2007-03-01,66,0,587,1068,3399,1471,2753,5226,29907
2007-03-01,66,1,555,780,1812,1216,1804,3164,10000
2007-03-01,68,0,585,886,1528,1239,1721,2569,5782
2007-03-01,68,1,476,642,1211,1123,1378,1844,4603
2007-03-01,69,0,546,769,1842,1202,1903,3588,10000
2007-03-01,69,1,542,631,1325,1159,1453,2311,6360
2007-03-01,70,0,495,800,2022,1185,1763,3194,12300
2007-03-01,70,1,430,612,1522,1098,1492,2638,8583
2007-03-01,71,0,419,726,1825,1179,1882,3650,10000
2007-03-01,71,1,495,726,1659,1206,1767,3015,8284
2007-03-01,72,0,500,1000,3355,1661,3033,6014,29060
2007-03-01,72,1,503,1020,3395,1682,3269,7172,30832
2007-03-01,73,0,583,1021,3430,1624,2833,5171,31077
2007-03-01,73,1,159,586,1755,1215,2000,3301,10204
2007-03-01,74,0,500,770,1470,1162,1480,2421,8000
2007-03-01,74,1,508,629,1384,1090,1373,2024,6435
2007-03-01,75,0,533,621,1059,832,1216,1566,5869
2007-03-01,75,1,466,589,850,687,1176,1315,2201
2007-03-01,77,0,660,1122,2259,1600,2816,4062,11581
2007-03-01,77,1,527,731,1447,1215,1697,2515,6265
2007-03-01,78,0,220,659,1299,1204,1686,2262,4511
2007-03-01,78,1,134,406,1066,956,1421,1933,4465
2007-03-01,79,0,608,1064,1868,1332,2090,3258,9897
2007-03-01,79,1,593,1011,1625,1276,1863,2795,6999
2007-03-01,80,0,681,942,1246,1081,1311,1795,4168
2007-03-01,80,1,502,880,1180,1056,1296,1864,3966
2007-03-01,81,0,406,621,964,942,1129,1434,2878
2007-03-01,81,1,362,481,746,674,980,1140,1839
2007-03-01,82,0,380,818,1909,1244,1880,3129,10000
2007-03-01,82,1,345,730,1362,1050,1474,2257,6772
2007-03-01,85,0,164,343,1115,763,1383,2302,5989
2007-03-01,85,1,239,517,1126,985,1450,2169,4167
2007-03-01,86,0,720,1173,1932,1570,2173,3076,8211
2007-03-01,86,1,670,1104,1598,1477,1927,2497,4500
2007-03-01,87,0,637,1072,1503,1331,1666,2315,6662
2007-03-01,87,1,603,1048,1280,1264,1500,1777,2970
2007-03-01,88,0,504,704,1225,1171,1416,1960,4320
2007-03-01,88,1,491,693,1152,1119,1375,1821,3633
2007-03-01,90,0,55,295,1174,863,1417,2055,6423
2007-03-01,90,1,118,507,1113,926,1339,2062,5052
2007-03-01,91,0,528,913,1883,1286,1743,2550,6769
2007-03-01,91,1,416,652,1254,1057,1482,2102,5334
2007-03-01,92,0,773,1173,2195,1606,2281,4004,9600
2007-03-01,92,1,610,950,1615,1327,1803,2732,6327
2007-03-01,93,0,340,655,1454,1207,1728,2496,7498
2007-03-01,93,1,245,518,1068,900,1404,1955,4000
2007-03-01,94,0,593,1100,1848,1528,2150,3070,7604
2007-03-01,94,1,449,794,1428,1275,1775,2477,5000
2007-03-01,95,0,567,771,1409,1181,1418,2012,7395
2007-03-01,95,1,529,618,1199,1073,1249,1648,5980
2007-03-01,96,0,394,608,1122,994,1282,1709,4835
2007-03-01,96,1,357,583,926,838,1167,1400,3078
2007-03-01,999,0,570,928,1663,1187,1866,3180,7581
2007-03-01,999,1,585,893,1926,1276,2534,3574,8908
2007-04-01,1,0,330,677,1038,892,1163,1623,4178
2007-04-01,1,1,240,466,1007,856,1222,1775,4053
2007-04-01,2,0,271,504,958,826,1112,1511,3834
2007-04-01,2,1,316,617,1113,944,1301,2001,4545
2007-04-01,3,0,804,1492,4871,3008,7778,10000,22230
2007-04-01,3,1,946,1242,1999,1762,2167,3181,8264
2007-04-01,5,0,1619,2604,4878,4788,6863,8527,10000
2007-04-01,5,1,1644,2098,3363,3217,4461,5144,9367
2007-04-01,6,0,3285,4355,9678,6110,10000,14454,71229
2007-04-01,6,1,2218,3273,6718,4573,7032,10000,44828
2007-04-01,7,0,1279,1837,3698,2942,4256,6813,17793
2007-04-01,7,1,1120,1813,3314,2581,4039,6500,11552
2007-04-01,8,0,765,1046,2274,1484,2434,4301,11350
2007-04-01,8,1,676,1110,2250,1475,2500,4486,13278
2007-04-01,9,0,1200,2570,4507,3997,5481,7746,16818
2007-04-01,9,1,800,1492,3066,2383,3626,5841,13505
2007-04-01,10,0,800,1145,2111,1558,2331,3551,10000
2007-04-01,10,1,522,890,1543,1259,1725,2609,6558
2007-04-01,11,0,758,1291,2423,1964,2926,4000,10000
2007-04-01,11,1,458,951,2115,1610,2438,3388,9000
2007-04-01,12,0,870,1284,3325,2093,3332,5409,23451
2007-04-01,12,1,506,818,2136,1210,1844,4046,15594
2007-04-01,13,0,925,1145,1694,1403,1867,2655,6100
2007-04-01,13,1,733,1002,1385,1208,1500,2143,4505
2007-04-01,14,0,665,929,1356,1170,1443,1912,5127
2007-04-01,14,1,614,904,1212,1144,1350,1676,3449
2007-04-01,15,0,784,1102,1597,1362,1750,2323,6080
2007-04-01,15,1,709,1025,1372,1227,1534,2009,4508
2007-04-01,16,0,547,831,1223,1086,1351,1770,4542
2007-04-01,16,1,578,873,1334,1189,1491,1993,6091
2007-04-01,17,0,944,1315,2590,1957,2869,4120,12331
2007-04-01,17,1,772,1079,2106,1462,2228,3500,10134
2007-04-01,18,0,815,1190,2007,1632,2300,3384,8051
2007-04-01,18,1,598,1010,1591,1380,1861,2591,5934
2007-04-01,19,0,1355,1653,4771,3031,5536,9172,25785
2007-04-01,19,1,1304,1408,3109,1666,3050,5654,19344
2007-04-01,20,0,1112,1434,3656,2178,3642,6242,25869
2007-04-01,20,1,757,1250,2760,1677,2684,4718,19391
2007-04-01,21,0,1441,2105,4509,3239,6232,9559,13383
2007-04-01,21,1,1258,1696,2980,2363,3299,5464,10000
2007-04-01,22,0,1043,1285,2108,1673,2344,3383,8305
2007-04-01,22,1,785,1165,1705,1446,1911,2647,5950
2007-04-01,23,0,891,1186,2094,1585,2363,3439,10000
2007-04-01,23,1,701,1102,1866,1399,2125,3410,8464
2007-04-01,24,0,1010,1424,4253,2750,5950,7938,19472
2007-04-01,24,1,901,1265,3761,2318,4767,7627,21548
2007-04-01,25,0,799,1008,1660,1317,1841,2684,6300
2007-04-01,25,1,589,979,1496,1239,1727,2494,5344
2007-04-01,26,0,955,1207,2480,1695,2681,4105,10290
2007-04-01,26,1,891,1189,2043,1644,2666,3515,6390
2007-04-01,27,0,927,1147,2010,1535,2257,3377,9374
2007-04-01,27,1,814,1086,1759,1387,1908,2682,6661
2007-04-01,28,0,933,1158,2049,1572,2310,3575,9077
2007-04-01,28,1,680,1025,1739,1405,2032,3032,6763
2007-04-01,29,0,1151,1528,2968,2294,3600,5270,10137
2007-04-01,29,1,973,1311,2481,1818,2921,4540,10000
2007-04-01,30,0,742,1196,2335,2096,2950,3833,10000
2007-04-01,30,1,719,1187,2297,1975,2880,4026,8426
2007-04-01,31,0,704,986,1394,1191,1476,2000,5513
2007-04-01,31,1,608,950,1386,1200,1483,2165,5724
2007-04-01,32,0,716,1041,1674,1314,1828,2729,7629
2007-04-01,32,1,610,933,1426,1247,1565,2234,5402
2007-04-01,33,0,731,1054,2234,1426,2405,4039,10000
2007-04-01,33,1,596,952,1874,1288,2315,3296,9000
2007-04-01,35,0,1482,2162,3934,3126,4455,6819,15631
2007-04-01,35,1,1067,1623,2847,2396,3337,4794,10570
2007-04-01,36,0,1315,1758,2976,2631,3444,4360,8894
2007-04-01,36,1,1085,1557,2564,2365,3115,4118,7740
2007-04-01,37,0,906,1192,1846,1649,2229,2924,5701
2007-04-01,37,1,565,1170,1688,1565,2032,2733,4430
2007-04-01,38,0,1148,1658,2505,2386,3010,3769,7380
2007-04-01,38,1,482,900,2100,1566,2838,3915,8357
2007-04-01,39,0,583,1002,1611,1387,1756,2566,5270
2007-04-01,39,1,298,578,1097,1050,1336,1876,4571
2007-04-01,41,0,422,739,1159,1060,1384,1812,3781
2007-04-01,41,1,570,802,1417,1220,1586,2299,5255
2007-04-01,42,0,669,1065,1882,1475,2238,3400,7854
2007-04-01,42,1,614,1078,1827,1511,2161,3029,7305
2007-04-01,43,0,495,809,1431,1173,1609,2500,5650
2007-04-01,43,1,490,704,1383,1174,1556,2344,5651
2007-04-01,45,0,718,1145,1731,1338,1872,2766,8005
2007-04-01,45,1,592,1011,1542,1269,1751,2456,5764
2007-04-01,46,0,600,1110,1948,1291,1860,3253,10881
2007-04-01,46,1,592,970,1683,1240,1701,2840,9000
2007-04-01,47,0,610,1076,1481,1268,1628,2196,5364
2007-04-01,47,1,585,750,1250,1215,1453,1860,3821
2007-04-01,49,0,858,1343,2288,2193,2925,3638,6244
2007-04-01,49,1,563,882,1645,1373,2111,2873,5918
2007-04-01,50,0,1162,1894,4382,3447,5606,9153,16208
2007-04-01,50,1,900,1273,2541,1950,3027,4803,10000
2007-04-01,51,0,1827,2570,4709,3632,5390,8502,21266
2007-04-01,51,1,1523,1992,2932,2579,3558,4633,8770
2007-04-01,52,0,513,1101,2179,1628,2595,4030,10000
2007-04-01,52,1,605,1071,1842,1445,2136,3124,8303
2007-04-01,53,0,1052,1566,2285,2135,2673,3456,6528
2007-04-01,53,1,653,1405,2039,2004,2426,3000,6817
2007-04-01,55,0,616,1114,1688,1507,1968,2500,6500
2007-04-01,55,1,512,815,1429,1391,1754,2195,4383
2007-04-01,56,0,421,666,1186,1116,1475,1835,3746
2007-04-01,56,1,314,557,953,838,1261,1580,2909
2007-04-01,58,0,768,1203,2908,1913,3425,5853,13346
2007-04-01,58,1,608,1048,2054,1559,2421,3869,8829
2007-04-01,59,0,485,889,2399,1531,2878,4903,11786
2007-04-01,59,1,542,862,1819,1234,2148,3527,10000
2007-04-01,60,0,874,1513,3031,2434,3545,5347,13200
2007-04-01,60,1,700,1171,2277,1789,2673,4000,10001
2007-04-01,61,0,1115,1963,3815,2778,3671,5255,15553
2007-04-01,61,1,742,1233,2368,1971,2694,3782,8824
2007-04-01,62,0,900,1385,3187,2340,3850,5851,13900
2007-04-01,62,1,706,1184,2545,1858,3108,4800,10000
2007-04-01,63,0,800,1294,3326,2167,3923,6220,20437
2007-04-01,63,1,661,1162,2275,1534,2618,4386,12347
2007-04-01,64,0,1429,2411,4272,3445,5034,7112,15000
2007-04-01,64,1,1162,1680,3042,2686,3789,5253,10000
2007-04-01,65,0,595,1479,3076,2152,3323,5564,18097
2007-04-01,65,1,850,1455,2370,2000,2687,3884,9799
2007-04-01,66,0,587,1100,2729,1486,2791,5300,18360
2007-04-01,66,1,539,745,1656,1215,1832,2996,8502
2007-04-01,68,0,594,896,1534,1246,1744,2642,6075
2007-04-01,68,1,502,650,1205,1147,1387,1900,4609
2007-04-01,69,0,566,800,1881,1212,1928,3639,10000
2007-04-01,69,1,550,630,1343,1162,1443,2336,6817
2007-04-01,70,0,506,800,1873,1188,1777,3355,10000
2007-04-01,70,1,455,620,1535,1138,1529,2795,8601
2007-04-01,71,0,460,788,1930,1194,1947,3938,10089
2007-04-01,71,1,517,734,1710,1210,1801,3089,9611
2007-04-01,72,0,500,1000,2919,1712,3121,5971,19844
2007-04-01,72,1,565,1049,2769,1733,3246,6000,15077
2007-04-01,73,0,582,1069,3160,1695,2879,5236,26600
2007-04-01,73,1,184,600,1852,1248,2021,3330,10425
2007-04-01,74,0,495,678,1507,1108,1375,2405,10000
2007-04-01,74,1,421,608,1191,1035,1291,1866,6000
2007-04-01,75,0,539,610,1001,876,1215,1498,3457
2007-04-01,75,1,462,586,865,683,1177,1289,2338
2007-04-01,77,0,676,1154,2203,1624,2660,3937,10980
2007-04-01,77,1,557,767,1470,1240,1713,2536,6000
2007-04-01,78,0,272,724,1361,1210,1723,2374,4920
2007-04-01,78,1,175,461,1130,1006,1472,2139,4691
2007-04-01,79,0,608,1068,2035,1317,2077,3265,9750
2007-04-01,79,1,589,968,1650,1268,1862,2814,6921
2007-04-01,80,0,759,976,1297,1129,1374,1854,4571
2007-04-01,80,1,576,919,1247,1105,1351,1954,4003
2007-04-01,81,0,363,608,964,943,1133,1432,3031
2007-04-01,81,1,365,481,753,659,968,1139,1783
2007-04-01,82,0,442,843,1818,1242,1829,3000,10637
2007-04-01,82,1,377,760,1336,1082,1444,2145,6424
2007-04-01,85,0,199,390,1168,832,1475,2416,5914
2007-04-01,85,1,260,566,1210,1070,1558,2315,4267
2007-04-01,86,0,749,1191,2035,1595,2221,3232,9365
2007-04-01,86,1,685,1131,1638,1495,1951,2551,4788
2007-04-01,87,0,606,1034,1434,1324,1656,2144,4952
2007-04-01,87,1,620,1077,1294,1277,1501,1764,2734
2007-04-01,88,0,500,701,1253,1180,1428,2075,5000
2007-04-01,88,1,500,723,1197,1140,1426,1884,3854
2007-04-01,90,0,178,349,1417,861,1456,2190,7500
2007-04-01,90,1,267,535,1194,872,1371,2296,6241
2007-04-01,91,0,471,901,1604,1321,1830,2700,7318
2007-04-01,91,1,371,651,1249,1100,1528,2195,5099
2007-04-01,92,0,828,1219,2204,1688,2357,4080,9000
2007-04-01,92,1,614,977,1649,1375,1878,2658,6690
2007-04-01,93,0,315,647,1487,1210,1756,2521,7997
2007-04-01,93,1,251,525,1082,917,1423,1988,3965
2007-04-01,94,0,624,1144,1873,1561,2190,3092,8170
2007-04-01,94,1,473,812,1468,1308,1808,2516,5082
2007-04-01,95,0,573,780,1503,1185,1415,2018,6791
2007-04-01,95,1,536,628,1189,1128,1244,1641,5852
2007-04-01,96,0,403,610,1115,1003,1281,1710,4840
2007-04-01,96,1,407,587,954,870,1171,1391,3066
2007-04-01,999,0,584,960,1708,1223,2090,3365,7508
2007-04-01,999,1,585,897,1869,1291,2400,3665,8748
2007-05-01,1,0,346,718,1051,900,1162,1617,4400
2007-05-01,1,1,261,519,1046,888,1232,1800,4375
2007-05-01,2,0,284,533,993,854,1152,1623,4000
2007-05-01,2,1,287,596,1118,960,1300,1964,4524
2007-05-01,3,0,720,1440,4934,2918,7456,10118,24276
2007-05-01,3,1,1000,1444,2272,1935,2528,3624,10000
2007-05-01,5,0,1479,2195,3567,3448,4554,5585,10000
2007-05-01,5,1,1446,1900,2727,2625,3287,4479,6439
2007-05-01,6,0,3245,4292,10079,6000,9920,14006,89128
2007-05-01,6,1,2242,3271,6735,4502,6775,10000,53331
2007-05-01,7,0,1348,1963,3868,3047,4395,7066,20102
2007-05-01,7,1,1136,1917,3611,2797,4150,6569,17041
2007-05-01,8,0,841,1123,2349,1598,2517,4506,11350
2007-05-01,8,1,685,1139,2221,1577,2568,4294,9319
2007-05-01,9,0,1345,2681,4902,3985,5486,7980,21970
2007-05-01,9,1,811,1500,3203,2334,3628,5856,15000
2007-05-01,10,0,808,1194,2166,1660,2457,3561,10000
2007-05-01,10,1,565,957,1594,1348,1835,2606,6348
2007-05-01,11,0,880,1365,2577,2004,2955,4000,10000
2007-05-01,11,1,594,1213,2469,1811,2650,3674,9546
2007-05-01,12,0,789,1383,3315,2081,3579,5720,21285
2007-05-01,12,1,494,742,2395,1350,1814,4040,14941
2007-05-01,13,0,1007,1228,1815,1513,2001,2817,6300
2007-05-01,13,1,763,1080,1498,1293,1617,2350,4697
2007-05-01,14,0,676,958,1377,1203,1501,1974,5154
2007-05-01,14,1,613,920,1242,1191,1404,1720,3539
2007-05-01,15,0,847,1220,1784,1540,2068,2751,6256
2007-05-01,15,1,726,1101,1459,1323,1649,2155,4508
2007-05-01,16,0,593,894,1337,1197,1509,1948,4700
2007-05-01,16,1,578,903,1451,1237,1602,2060,5800
2007-05-01,17,0,1048,1429,2672,2100,3048,4302,10641
2007-05-01,17,1,818,1144,2042,1558,2379,3644,9619
2007-05-01,18,0,875,1276,2119,1765,2500,3561,8000
2007-05-01,18,1,610,1064,1725,1464,1966,2700,5894
2007-05-01,19,0,1395,1731,4961,2977,5275,9333,27347
2007-05-01,19,1,1319,1433,3567,1670,3231,6134,19425
2007-05-01,20,0,1158,1500,3201,2237,3591,5578,16740
2007-05-01,20,1,844,1270,2579,1719,2690,4383,14319
2007-05-01,21,0,1475,2143,4399,3247,5865,9056,13542
2007-05-01,21,1,1277,1720,2872,2400,3302,4949,10000
2007-05-01,22,0,1101,1458,2339,1892,2669,3904,8370
2007-05-01,22,1,869,1224,1851,1608,2106,2826,6556
2007-05-01,23,0,981,1295,2244,1716,2528,3551,9768
2007-05-01,23,1,746,1162,1908,1446,2226,3409,7504
2007-05-01,24,0,1273,1765,3360,2857,4106,5421,12061
2007-05-01,24,1,1004,1425,3159,2404,3965,5832,13000
2007-05-01,25,0,940,1265,1930,1616,2220,3050,6540
2007-05-01,25,1,661,1155,1714,1450,2006,2763,6000
2007-05-01,26,0,1078,1339,2780,1875,2900,4422,13820
2007-05-01,26,1,937,1277,2226,1755,2776,3702,7102
2007-05-01,27,0,1115,1351,2311,1834,2668,3815,10000
2007-05-01,27,1,913,1226,1849,1570,2099,2942,6803
2007-05-01,28,0,1166,1418,2363,1936,2731,3881,9011
2007-05-01,28,1,797,1222,1944,1601,2285,3203,7434
2007-05-01,29,0,1385,1852,3343,2688,3921,5434,11871
2007-05-01,29,1,1041,1551,2742,2185,3160,4445,10413
2007-05-01,30,0,849,1363,2524,2322,3163,4046,10000
2007-05-01,30,1,733,1213,2373,2050,2991,4148,9550
2007-05-01,31,0,799,1122,1556,1350,1700,2276,5383
2007-05-01,31,1,612,1096,1464,1282,1631,2271,5093
2007-05-01,32,0,786,1189,1811,1501,2051,2882,7007
2007-05-01,32,1,630,1016,1482,1310,1673,2200,5351
2007-05-01,33,0,800,1201,2449,1696,2899,4557,10434
2007-05-01,33,1,616,998,2007,1357,2400,3745,10913
2007-05-01,35,0,1540,2269,4111,3257,4758,7308,16534
2007-05-01,35,1,1050,1662,3067,2485,3626,5385,12917
2007-05-01,36,0,1344,1774,3141,2666,3801,5273,9760
2007-05-01,36,1,1137,1603,2666,2355,3354,4378,9240
2007-05-01,37,0,930,1225,1857,1668,2282,2895,6000
2007-05-01,37,1,689,1164,1709,1556,2076,2986,4423
2007-05-01,38,0,1201,1738,2633,2528,3123,3973,7581
2007-05-01,38,1,482,956,2237,1633,2991,4279,8569
2007-05-01,39,0,527,1018,1497,1278,1690,2225,5482
2007-05-01,39,1,486,602,923,1005,1020,1149,2528
2007-05-01,41,0,459,805,1276,1186,1552,1996,4117
2007-05-01,41,1,570,834,1430,1250,1636,2344,5255
2007-05-01,42,0,748,1186,2018,1662,2423,3522,7562
2007-05-01,42,1,676,1153,1827,1563,2200,3078,6684
2007-05-01,43,0,513,878,1552,1288,1783,2733,5829
2007-05-01,43,1,481,709,1372,1202,1610,2354,5800
2007-05-01,45,0,744,1170,1762,1394,1942,2804,8000
2007-05-01,45,1,598,1037,1530,1278,1785,2500,5900
2007-05-01,46,0,600,1139,1917,1307,1912,3293,10154
2007-05-01,46,1,596,999,1701,1250,1744,2879,8596
2007-05-01,47,0,611,1088,1477,1270,1601,2165,5602
2007-05-01,47,1,586,750,1240,1213,1428,1825,3851
2007-05-01,49,0,872,1470,2345,2226,2979,3755,6347
2007-05-01,49,1,580,916,1721,1399,2150,3299,5951
2007-05-01,50,0,1174,1971,4483,3546,6027,9333,15120
2007-05-01,50,1,937,1264,2541,2008,2903,4810,10000
2007-05-01,51,0,1811,2585,5152,3966,5898,9354,24722
2007-05-01,51,1,1551,1975,2865,2544,3487,4428,7826
2007-05-01,52,0,553,1149,2287,1693,2762,4329,10288
2007-05-01,52,1,636,1114,1857,1490,2153,3193,7609
2007-05-01,53,0,1117,1697,2468,2360,2873,3558,7079
2007-05-01,53,1,738,1546,2248,2202,2750,3346,7043
2007-05-01,55,0,634,1147,1731,1517,1942,2443,6870
2007-05-01,55,1,539,852,1446,1400,1739,2134,4517
2007-05-01,56,0,431,673,1175,1120,1468,1820,3680
2007-05-01,56,1,325,562,957,833,1259,1573,2962
2007-05-01,58,0,762,1238,2948,2021,3595,5882,14000
2007-05-01,58,1,608,1085,2151,1609,2600,4029,9454
2007-05-01,59,0,520,924,2572,1610,3000,5146,11947
2007-05-01,59,1,519,801,1824,1235,2146,3581,10000
2007-05-01,60,0,887,1540,3268,2500,3604,5385,15177
2007-05-01,60,1,713,1189,2397,1816,2698,4060,10681
2007-05-01,61,0,1140,1960,3761,2706,3612,5503,27604
2007-05-01,61,1,701,1249,2369,1971,2633,3697,9601
2007-05-01,62,0,932,1398,3199,2351,3821,5727,15228
2007-05-01,62,1,705,1186,2490,1871,3100,4646,10000
2007-05-01,63,0,796,1294,3234,2159,3988,6220,18112
2007-05-01,63,1,674,1162,2234,1560,2642,4576,9173
2007-05-01,64,0,1449,2347,4098,3375,4685,6667,14557
2007-05-01,64,1,1142,1685,2882,2561,3566,4802,10000
2007-05-01,65,0,580,1453,2927,2140,3293,5435,15289
2007-05-01,65,1,869,1473,2328,1987,2676,3825,8967
2007-05-01,66,0,592,1131,2661,1500,2800,5271,15328
2007-05-01,66,1,575,800,1649,1215,1850,3015,8800
2007-05-01,68,0,608,919,1581,1288,1817,2701,6185
2007-05-01,68,1,500,649,1203,1162,1401,1887,4658
2007-05-01,69,0,579,800,1839,1215,1957,3600,10000
2007-05-01,69,1,556,629,1331,1163,1440,2340,6360
2007-05-01,70,0,541,833,2032,1223,1900,4432,10000
2007-05-01,70,1,450,622,1492,1144,1540,2882,8128
2007-05-01,71,0,481,816,1959,1253,2000,3915,10000
2007-05-01,71,1,536,758,1703,1224,1818,3128,9000
2007-05-01,72,0,507,1040,2945,1775,3200,5971,20270
2007-05-01,72,1,595,1072,2819,1750,3175,6200,15600
2007-05-01,73,0,537,1051,3062,1724,2982,5334,24694
2007-05-01,73,1,108,575,1723,1216,2037,3300,10000
2007-05-01,74,0,446,717,1422,1142,1469,2226,8000
2007-05-01,74,1,464,612,1204,1122,1403,1852,5094
2007-05-01,75,0,564,618,995,882,1207,1512,2735
2007-05-01,75,1,498,587,856,695,1180,1280,2120
2007-05-01,77,0,682,1180,2312,1747,2858,4283,10000
2007-05-01,77,1,550,798,1544,1251,1804,2559,6223
2007-05-01,78,0,274,743,1454,1324,1871,2505,5090
2007-05-01,78,1,160,462,1109,995,1490,2037,4265
2007-05-01,79,0,608,1093,1984,1316,2071,3329,10000
2007-05-01,79,1,592,1024,1615,1265,1863,2794,6902
2007-05-01,80,0,733,959,1265,1102,1337,1841,4367
2007-05-01,80,1,580,909,1230,1082,1333,1963,3958
2007-05-01,81,0,420,661,989,948,1137,1460,3109
2007-05-01,81,1,367,481,748,676,965,1135,1893
2007-05-01,82,0,465,861,1812,1266,1897,3007,10000
2007-05-01,82,1,376,755,1295,1080,1438,2145,5942
2007-05-01,85,0,204,392,1173,833,1465,2418,6016
2007-05-01,85,1,258,559,1184,1061,1513,2260,4218
2007-05-01,86,0,750,1200,1961,1594,2200,3173,8600
2007-05-01,86,1,685,1137,1616,1496,1939,2509,4513
2007-05-01,87,0,610,1077,1491,1338,1680,2324,5000
2007-05-01,87,1,608,1077,1277,1271,1496,1745,2885
2007-05-01,88,0,506,702,1244,1173,1440,2000,5006
2007-05-01,88,1,538,736,1219,1142,1419,2010,4259
2007-05-01,90,0,74,216,1015,666,1345,2001,6653
2007-05-01,90,1,171,373,1083,821,1325,2082,6080
2007-05-01,91,0,497,929,1597,1291,1749,2500,8649
2007-05-01,91,1,400,632,1230,1090,1468,2143,5060
2007-05-01,92,0,839,1221,2120,1697,2389,3499,9041
2007-05-01,92,1,616,995,1571,1368,1899,2603,5000
2007-05-01,93,0,322,645,1468,1225,1738,2513,7718
2007-05-01,93,1,249,515,1082,892,1408,1950,3909
2007-05-01,94,0,639,1175,1917,1608,2250,3147,7686
2007-05-01,94,1,480,833,1471,1317,1823,2533,4956
2007-05-01,95,0,585,829,1395,1204,1520,2177,6144
2007-05-01,95,1,551,637,1173,1162,1272,1704,4921
2007-05-01,96,0,420,619,1163,1026,1338,1765,5078
2007-05-01,96,1,400,586,949,870,1175,1395,3119
2007-05-01,999,0,598,979,1812,1251,2267,3513,7497
2007-05-01,999,1,586,915,1917,1289,2538,3767,8347
2007-06-01,1,0,381,889,1475,1302,1668,2305,6350
2007-06-01,1,1,276,656,1427,1210,1810,2481,6487
2007-06-01,2,0,342,656,1327,1181,1627,2242,5417
2007-06-01,2,1,372,773,1567,1362,1960,2909,6283
2007-06-01,3,0,648,2144,6279,4219,8663,12522,35015
2007-06-01,3,1,1621,2389,3487,3006,3840,6046,10000
2007-06-01,5,0,2426,3394,5115,5124,6576,7840,10000
2007-06-01,5,1,2024,2609,3825,3731,4650,6057,8025
2007-06-01,6,0,5066,6817,12420,9596,12072,21497,66380
2007-06-01,6,1,3125,4927,8691,7019,10000,14720,36940
2007-06-01,7,0,2094,2821,5567,4544,6597,10000,25494
2007-06-01,7,1,1703,2722,4897,3979,6062,9698,17699
2007-06-01,8,0,1151,1716,3462,2440,3908,6615,16615
2007-06-01,8,1,1010,1703,3615,2402,3879,6270,13896
2007-06-01,9,0,1764,3838,6538,5931,8179,10000,24537
2007-06-01,9,1,1108,2165,4390,3423,5343,8545,16850
2007-06-01,10,0,1099,1759,3190,2509,3781,5433,13126
2007-06-01,10,1,691,1262,2316,1981,2788,3983,9389
2007-06-01,11,0,1170,1949,3642,2886,4481,6164,14859
2007-06-01,11,1,821,1680,3229,2634,3959,5573,11478
2007-06-01,12,0,1171,1816,4665,3079,5373,8677,26400
2007-06-01,12,1,834,1200,3111,1642,2531,6300,23091
2007-06-01,13,0,1302,1806,2706,2287,3034,4292,9917
2007-06-01,13,1,1001,1479,2171,1938,2445,3492,7136
2007-06-01,14,0,924,1365,2066,1800,2243,2999,7200
2007-06-01,14,1,865,1309,1825,1756,2101,2606,5275
2007-06-01,15,0,1123,1710,2556,2221,2919,3924,9472
2007-06-01,15,1,976,1500,2155,1969,2433,3185,7796
2007-06-01,16,0,814,1240,1901,1739,2183,2819,6813
2007-06-01,16,1,797,1248,2036,1860,2332,3115,9000
2007-06-01,17,0,1498,2104,3982,3138,4615,6495,17312
2007-06-01,17,1,1075,1647,2965,2266,3488,5273,12978
2007-06-01,18,0,1207,1854,3152,2546,3673,5571,10570
