date,clae2,salary,dollar,dolarized_salary
2019-07-01,95,31597,43.98,718
2019-07-01,96,23350,43.98,531
2019-07-01,999,55047,43.98,1252
2019-08-01,1,26691,54.84,487
2019-08-01,2,34139,54.84,623
2019-08-01,3,51245,54.84,934
2019-08-01,5,68657,54.84,1252
2019-08-01,6,128015,54.84,2334
2019-08-01,7,97228,54.84,1773
2019-08-01,8,65531,54.84,1195
2019-08-01,9,106644,54.84,1945
2019-08-01,10,42309,54.84,771
2019-08-01,11,63813,54.84,1164
2019-08-01,12,73747,54.84,1345
2019-08-01,13,33467,54.84,610
2019-08-01,14,33052,54.84,603
2019-08-01,15,36015,54.84,657
2019-08-01,16,30954,54.84,564
2019-08-01,17,54435,54.84,993
2019-08-01,18,38921,54.84,710
2019-08-01,19,97709,54.84,1782
2019-08-01,20,72514,54.84,1322
2019-08-01,21,83385,54.84,1521
2019-08-01,22,43240,54.84,788
2019-08-01,23,51710,54.84,943
2019-08-01,24,74100,54.84,1351
2019-08-01,25,36673,54.84,669
2019-08-01,26,51367,54.84,937
2019-08-01,27,44157,54.84,805
2019-08-01,28,45470,54.84,829
2019-08-01,29,66204,54.84,1207
2019-08-01,30,66499,54.84,1213
2019-08-01,31,34990,54.84,638
2019-08-01,32,38330,54.84,699
2019-08-01,33,53310,54.84,972
2019-08-01,35,87526,54.84,1596
2019-08-01,36,68669,54.84,1252
2019-08-01,37,44070,54.84,804
2019-08-01,38,74860,54.84,1365
2019-08-01,39,45317,54.84,826
2019-08-01,41,35231,54.84,642
2019-08-01,42,60587,54.84,1105
2019-08-01,43,36715,54.84,669
2019-08-01,45,39448,54.84,719
2019-08-01,46,45613,54.84,832
2019-08-01,47,32977,54.84,601
2019-08-01,49,47070,54.84,858
2019-08-01,50,62616,54.84,1142
2019-08-01,51,92975,54.84,1695
2019-08-01,52,50774,54.84,926
2019-08-01,53,13711,54.84,250
2019-08-01,55,30972,54.84,565
2019-08-01,56,21398,54.84,390
2019-08-01,58,46833,54.84,854
2019-08-01,59,38539,54.84,703
2019-08-01,60,62009,54.84,1131
2019-08-01,61,67976,54.84,1240
2019-08-01,62,67004,54.84,1222
2019-08-01,63,65552,54.84,1195
2019-08-01,64,90512,54.84,1650
2019-08-01,65,65777,54.84,1199
2019-08-01,66,44933,54.84,819
2019-08-01,68,32640,54.84,595
2019-08-01,69,32875,54.84,599
2019-08-01,70,54426,54.84,992
2019-08-01,71,42835,54.84,781
2019-08-01,72,70961,54.84,1294
2019-08-01,73,47609,54.84,868
2019-08-01,74,40485,54.84,738
2019-08-01,75,22789,54.84,416
2019-08-01,77,37724,54.84,688
2019-08-01,78,27528,54.84,502
2019-08-01,79,41128,54.84,750
2019-08-01,80,35629,54.84,650
2019-08-01,81,18575,54.84,339
2019-08-01,82,32252,54.84,588
2019-08-01,85,27278,54.84,497
2019-08-01,86,42622,54.84,777
2019-08-01,87,29979,54.84,547
2019-08-01,88,31516,54.84,575
2019-08-01,90,26317,54.84,480
2019-08-01,91,32770,54.84,598
2019-08-01,92,35432,54.84,646
2019-08-01,93,28458,54.84,519
2019-08-01,94,38941,54.84,710
2019-08-01,95,31591,54.84,576
2019-08-01,96,24343,54.84,444
2019-08-01,999,58546,54.84,1068
2019-09-01,1,27782,61.06,455
2019-09-01,2,38948,61.06,638
2019-09-01,3,48984,61.06,802
2019-09-01,5,75883,61.06,1243
2019-09-01,6,145731,61.06,2387
2019-09-01,7,105759,61.06,1732
2019-09-01,8,70694,61.06,1158
2019-09-01,9,98610,61.06,1615
2019-09-01,10,43985,61.06,720
2019-09-01,11,57094,61.06,935
2019-09-01,12,136883,61.06,2242
2019-09-01,13,35679,61.06,584
2019-09-01,14,32922,61.06,539
2019-09-01,15,38031,61.06,623
2019-09-01,16,32225,61.06,528
2019-09-01,17,61531,61.06,1008
2019-09-01,18,43140,61.06,707
2019-09-01,19,129715,61.06,2124
2019-09-01,20,78348,61.06,1283
2019-09-01,21,89981,61.06,1474
2019-09-01,22,44539,61.06,729
2019-09-01,23,53474,61.06,876
2019-09-01,24,147322,61.06,2413
2019-09-01,25,37704,61.06,617
2019-09-01,26,52696,61.06,863
2019-09-01,27,47274,61.06,774
2019-09-01,28,47238,61.06,774
2019-09-01,29,71965,61.06,1179
2019-09-01,30,65473,61.06,1072
2019-09-01,31,37564,61.06,615
2019-09-01,32,38911,61.06,637
2019-09-01,33,55124,61.06,903
2019-09-01,35,93043,61.06,1524
2019-09-01,36,67199,61.06,1101
2019-09-01,37,50103,61.06,821
2019-09-01,38,76138,61.06,1247
2019-09-01,39,44200,61.06,724
2019-09-01,41,35730,61.06,585
2019-09-01,42,65814,61.06,1078
2019-09-01,43,37392,61.06,612
2019-09-01,45,41095,61.06,673
2019-09-01,46,48431,61.06,793
2019-09-01,47,34848,61.06,571
2019-09-01,49,47717,61.06,781
2019-09-01,50,66003,61.06,1081
2019-09-01,51,95891,61.06,1570
2019-09-01,52,52195,61.06,855
2019-09-01,53,52258,61.06,856
2019-09-01,55,30259,61.06,496
2019-09-01,56,20853,61.06,342
2019-09-01,58,51911,61.06,850
2019-09-01,59,43124,61.06,706
2019-09-01,60,58711,61.06,962
2019-09-01,61,79409,61.06,1301
2019-09-01,62,67008,61.06,1097
2019-09-01,63,62247,61.06,1019
2019-09-01,64,87813,61.06,1438
2019-09-01,65,66092,61.06,1082
2019-09-01,66,49781,61.06,815
2019-09-01,68,33431,61.06,548
2019-09-01,69,36919,61.06,605
2019-09-01,70,57843,61.06,947
2019-09-01,71,45838,61.06,751
2019-09-01,72,72270,61.06,1184
2019-09-01,73,46831,61.06,767
2019-09-01,74,42313,61.06,693
2019-09-01,75,25175,61.06,412
2019-09-01,77,41086,61.06,673
2019-09-01,78,29252,61.06,479
2019-09-01,79,42651,61.06,699
2019-09-01,80,36342,61.06,595
2019-09-01,81,20310,61.06,333
2019-09-01,82,35296,61.06,578
2019-09-01,85,28149,61.06,461
2019-09-01,86,44986,61.06,737
2019-09-01,87,31209,61.06,511
2019-09-01,88,32546,61.06,533
2019-09-01,90,26029,61.06,426
2019-09-01,91,38234,61.06,626
2019-09-01,92,35864,61.06,587
2019-09-01,93,28754,61.06,471
2019-09-01,94,39938,61.06,654
2019-09-01,95,33864,61.06,555
2019-09-01,96,25312,61.06,415
2019-09-01,999,63467,61.06,1039
2019-10-01,1,28108,65.55,429
2019-10-01,2,40094,65.55,612
2019-10-01,3,54356,65.55,829
2019-10-01,5,49767,65.55,759
2019-10-01,6,152729,65.55,2330
2019-10-01,7,112626,65.55,1718
2019-10-01,8,71279,65.55,1087
2019-10-01,9,108545,65.55,1656
2019-10-01,10,51293,65.55,783
2019-10-01,11,59792,65.55,912
2019-10-01,12,98553,65.55,1503
2019-10-01,13,37483,65.55,572
2019-10-01,14,37376,65.55,570
2019-10-01,15,48433,65.55,739
2019-10-01,16,35212,65.55,537
2019-10-01,17,66590,65.55,1016
2019-10-01,18,41414,65.55,632
2019-10-01,19,122697,65.55,1872
2019-10-01,20,79619,65.55,1215
2019-10-01,21,91744,65.55,1400
2019-10-01,22,51017,65.55,778
2019-10-01,23,54110,65.55,825
2019-10-01,24,83289,65.55,1271
2019-10-01,25,39873,65.55,608
2019-10-01,26,58510,65.55,893
2019-10-01,27,49514,65.55,755
2019-10-01,28,49351,65.55,753
2019-10-01,29,81356,65.55,1241
2019-10-01,30,66889,65.55,1020
2019-10-01,31,39257,65.55,599
2019-10-01,32,45011,65.55,687
2019-10-01,33,58975,65.55,900
2019-10-01,35,102167,65.55,1559
2019-10-01,36,84534,65.55,1290
2019-10-01,37,43628,65.55,666
2019-10-01,38,84215,65.55,1285
2019-10-01,39,47191,65.55,720
2019-10-01,41,37836,65.55,577
2019-10-01,42,65933,65.55,1006
2019-10-01,43,39288,65.55,599
2019-10-01,45,44158,65.55,674
2019-10-01,46,52356,65.55,799
2019-10-01,47,36076,65.55,550
2019-10-01,49,50628,65.55,772
2019-10-01,50,75384,65.55,1150
2019-10-01,51,107637,65.55,1642
2019-10-01,52,56503,65.55,862
2019-10-01,53,14875,65.55,227
2019-10-01,55,33437,65.55,510
2019-10-01,56,23268,65.55,355
2019-10-01,58,53180,65.55,811
2019-10-01,59,45518,65.55,694
2019-10-01,60,65091,65.55,993
2019-10-01,61,77509,65.55,1182
2019-10-01,62,73961,65.55,1128
2019-10-01,63,84969,65.55,1296
2019-10-01,64,132448,65.55,2021
2019-10-01,65,71204,65.55,1086
2019-10-01,66,51673,65.55,788
2019-10-01,68,34199,65.55,522
2019-10-01,69,39931,65.55,609
2019-10-01,70,62434,65.55,952
2019-10-01,71,47797,65.55,729
2019-10-01,72,86235,65.55,1316
2019-10-01,73,50416,65.55,769
2019-10-01,74,44254,65.55,675
2019-10-01,75,24643,65.55,376
2019-10-01,77,43493,65.55,664
2019-10-01,78,28569,65.55,436
2019-10-01,79,45723,65.55,698
2019-10-01,80,38576,65.55,588
2019-10-01,81,20777,65.55,317
2019-10-01,82,36856,65.55,562
2019-10-01,85,30009,65.55,458
2019-10-01,86,46633,65.55,711
2019-10-01,87,32794,65.55,500
2019-10-01,88,34011,65.55,519
2019-10-01,90,27939,65.55,426
2019-10-01,91,34108,65.55,520
2019-10-01,92,39975,65.55,610
2019-10-01,93,30243,65.55,461
2019-10-01,94,42139,65.55,643
2019-10-01,95,36932,65.55,563
2019-10-01,96,26104,65.55,398
2019-10-01,999,64544,65.55,985
2019-11-01,1,28024,66.75,420
2019-11-01,2,38682,66.75,580
2019-11-01,3,61095,66.75,915
2019-11-01,5,52292,66.75,783
2019-11-01,6,149784,66.75,2244
2019-11-01,7,131527,66.75,1970
2019-11-01,8,73173,66.75,1096
2019-11-01,9,116691,66.75,1748
2019-11-01,10,46528,66.75,697
2019-11-01,11,70576,66.75,1057
2019-11-01,12,124833,66.75,1870
2019-11-01,13,36535,66.75,547
2019-11-01,14,37566,66.75,563
2019-11-01,15,41988,66.75,629
2019-11-01,16,35003,66.75,524
2019-11-01,17,62847,66.75,942
2019-11-01,18,46004,66.75,689
2019-11-01,19,113868,66.75,1706
2019-11-01,20,79349,66.75,1189
2019-11-01,21,96155,66.75,1441
2019-11-01,22,48747,66.75,730
2019-11-01,23,57673,66.75,864
2019-11-01,24,78901,66.75,1182
2019-11-01,25,41748,66.75,625
2019-11-01,26,60779,66.75,911
2019-11-01,27,50742,66.75,760
2019-11-01,28,50780,66.75,761
2019-11-01,29,74557,66.75,1117
2019-11-01,30,71220,66.75,1067
2019-11-01,31,40015,66.75,599
2019-11-01,32,46238,66.75,693
2019-11-01,33,61818,66.75,926
2019-11-01,35,97831,66.75,1466
2019-11-01,36,72795,66.75,1091
2019-11-01,37,44867,66.75,672
2019-11-01,38,85344,66.75,1279
2019-11-01,39,47742,66.75,715
2019-11-01,41,39867,66.75,597
2019-11-01,42,66190,66.75,992
2019-11-01,43,40620,66.75,609
2019-11-01,45,44433,66.75,666
2019-11-01,46,52913,66.75,793
2019-11-01,47,36652,66.75,549
2019-11-01,49,50492,66.75,756
2019-11-01,50,74073,66.75,1110
2019-11-01,51,100916,66.75,1512
2019-11-01,52,57515,66.75,862
2019-11-01,53,63851,66.75,957
2019-11-01,55,33354,66.75,500
2019-11-01,56,23575,66.75,353
2019-11-01,58,54212,66.75,812
2019-11-01,59,47400,66.75,710
2019-11-01,60,71330,66.75,1069
2019-11-01,61,77757,66.75,1165
2019-11-01,62,76838,66.75,1151
2019-11-01,63,71976,66.75,1078
2019-11-01,64,130345,66.75,1953
2019-11-01,65,71022,66.75,1064
2019-11-01,66,56802,66.75,851
2019-11-01,68,35080,66.75,526
2019-11-01,69,39470,66.75,591
2019-11-01,70,74388,66.75,1114
2019-11-01,71,49228,66.75,737
2019-11-01,72,76579,66.75,1147
2019-11-01,73,53552,66.75,802
2019-11-01,74,46887,66.75,702
2019-11-01,75,25527,66.75,382
2019-11-01,77,49166,66.75,737
2019-11-01,78,28945,66.75,434
2019-11-01,79,44629,66.75,669
2019-11-01,80,38963,66.75,584
2019-11-01,81,21697,66.75,325
2019-11-01,82,36397,66.75,545
2019-11-01,85,30053,66.75,450
2019-11-01,86,47999,66.75,719
2019-11-01,87,34221,66.75,513
2019-11-01,88,35136,66.75,526
2019-11-01,90,25706,66.75,385
2019-11-01,91,36009,66.75,539
2019-11-01,92,42485,66.75,636
2019-11-01,93,30454,66.75,456
2019-11-01,94,43006,66.75,644
2019-11-01,95,37235,66.75,558
2019-11-01,96,27581,66.75,413
2019-11-01,999,67132,66.75,1006
2019-12-01,1,40913,72.37,565
2019-12-01,2,58409,72.37,807
2019-12-01,3,108058,72.37,1493
2019-12-01,5,78843,72.37,1089
2019-12-01,6,223284,72.37,3085
2019-12-01,7,177405,72.37,2451
2019-12-01,8,104966,72.37,1450
2019-12-01,9,160679,72.37,2220
2019-12-01,10,69451,72.37,960
2019-12-01,11,97026,72.37,1341
2019-12-01,12,231585,72.37,3200
2019-12-01,13,56897,72.37,786
2019-12-01,14,55119,72.37,762
2019-12-01,15,66465,72.37,918
2019-12-01,16,54022,72.37,746
2019-12-01,17,93776,72.37,1296
2019-12-01,18,65760,72.37,909
2019-12-01,19,183043,72.37,2529
2019-12-01,20,116862,72.37,1615
2019-12-01,21,139787,72.37,1932
2019-12-01,22,72886,72.37,1007
2019-12-01,23,84711,72.37,1171
2019-12-01,24,118168,72.37,1633
2019-12-01,25,60743,72.37,839
2019-12-01,26,98500,72.37,1361
2019-12-01,27,74453,72.37,1029
2019-12-01,28,83846,72.37,1159
2019-12-01,29,119060,72.37,1645
2019-12-01,30,93567,72.37,1293
2019-12-01,31,59567,72.37,823
2019-12-01,32,63610,72.37,879
2019-12-01,33,107845,72.37,1490
2019-12-01,35,141141,72.37,1950
2019-12-01,36,111661,72.37,1543
2019-12-01,37,68269,72.37,943
2019-12-01,38,127323,72.37,1759
2019-12-01,39,72384,72.37,1000
2019-12-01,41,56965,72.37,787
2019-12-01,42,94374,72.37,1304
2019-12-01,43,62220,72.37,860
2019-12-01,45,63253,72.37,874
2019-12-01,46,76674,72.37,1059
2019-12-01,47,52807,72.37,730
2019-12-01,49,72929,72.37,1008
2019-12-01,50,106368,72.37,1470
2019-12-01,51,153797,72.37,2125
2019-12-01,52,84333,72.37,1165
2019-12-01,53,97368,72.37,1345
2019-12-01,55,46337,72.37,640
2019-12-01,56,32868,72.37,454
2019-12-01,58,77261,72.37,1068
2019-12-01,59,64242,72.37,888
2019-12-01,60,102434,72.37,1415
2019-12-01,61,108001,72.37,1492
2019-12-01,62,109995,72.37,1520
2019-12-01,63,102294,72.37,1413
2019-12-01,64,150351,72.37,2078
2019-12-01,65,107664,72.37,1488
2019-12-01,66,81525,72.37,1127
2019-12-01,68,51807,72.37,716
2019-12-01,69,57023,72.37,788
2019-12-01,70,90253,72.37,1247
2019-12-01,71,70805,72.37,978
2019-12-01,72,115831,72.37,1601
2019-12-01,73,74224,72.37,1026
2019-12-01,74,64841,72.37,896
2019-12-01,75,37193,72.37,514
2019-12-01,77,63849,72.37,882
2019-12-01,78,36793,72.37,508
2019-12-01,79,64575,72.37,892
2019-12-01,80,54289,72.37,750
2019-12-01,81,30804,72.37,426
2019-12-01,82,55454,72.37,766
2019-12-01,85,44257,72.37,612
2019-12-01,86,70667,72.37,976
2019-12-01,87,49398,72.37,683
2019-12-01,88,52233,72.37,722
2019-12-01,90,38963,72.37,538
2019-12-01,91,53750,72.37,743
2019-12-01,92,58201,72.37,804
2019-12-01,93,44803,72.37,619
2019-12-01,94,65039,72.37,899
2019-12-01,95,54297,72.37,750
2019-12-01,96,38468,72.37,532
2019-12-01,999,94546,72.37,1306
2020-01-01,1,31323,77.48,404
2020-01-01,2,41503,77.48,536
2020-01-01,3,78291,77.48,1010
2020-01-01,5,59336,77.48,766
2020-01-01,6,178609,77.48,2305
2020-01-01,7,181562,77.48,2343
2020-01-01,8,89774,77.48,1159
2020-01-01,9,117913,77.48,1522
2020-01-01,10,53337,77.48,688
2020-01-01,11,72250,77.48,932
2020-01-01,12,100450,77.48,1296
2020-01-01,13,40545,77.48,523
2020-01-01,14,40489,77.48,523
2020-01-01,15,43440,77.48,561
2020-01-01,16,38021,77.48,491
2020-01-01,17,67234,77.48,868
2020-01-01,18,47091,77.48,608
2020-01-01,19,110647,77.48,1428
2020-01-01,20,84419,77.48,1090
2020-01-01,21,109052,77.48,1407
2020-01-01,22,52714,77.48,680
2020-01-01,23,73965,77.48,955
2020-01-01,24,89942,77.48,1161
2020-01-01,25,44509,77.48,574
2020-01-01,26,60887,77.48,786
2020-01-01,27,52648,77.48,680
2020-01-01,28,58069,77.48,749
2020-01-01,29,91048,77.48,1175
2020-01-01,30,70822,77.48,914
2020-01-01,31,43939,77.48,567
2020-01-01,32,50781,77.48,655
2020-01-01,33,108650,77.48,1402
2020-01-01,35,115638,77.48,1492
2020-01-01,36,90853,77.48,1173
2020-01-01,37,51619,77.48,666
2020-01-01,38,90591,77.48,1169
2020-01-01,39,53840,77.48,695
2020-01-01,41,44299,77.48,572
2020-01-01,42,78554,77.48,1014
2020-01-01,43,45543,77.48,588
2020-01-01,45,48651,77.48,628
2020-01-01,46,59021,77.48,762
2020-01-01,47,40752,77.48,526
2020-01-01,49,60581,77.48,782
2020-01-01,50,82447,77.48,1064
2020-01-01,51,110338,77.48,1424
2020-01-01,52,64621,77.48,834
2020-01-01,53,74655,77.48,964
2020-01-01,55,35245,77.48,455
2020-01-01,56,25167,77.48,325
2020-01-01,58,61140,77.48,789
2020-01-01,59,54301,77.48,701
2020-01-01,60,84218,77.48,1087
2020-01-01,61,141796,77.48,1830
2020-01-01,62,87647,77.48,1131
2020-01-01,63,78889,77.48,1018
2020-01-01,64,127556,77.48,1646
2020-01-01,65,88310,77.48,1140
2020-01-01,66,64569,77.48,833
2020-01-01,68,38233,77.48,493
2020-01-01,69,45446,77.48,587
2020-01-01,70,71182,77.48,919
2020-01-01,71,53974,77.48,697
2020-01-01,72,99975,77.48,1290
2020-01-01,73,64756,77.48,836
2020-01-01,74,53390,77.48,689
2020-01-01,75,28737,77.48,371
2020-01-01,77,49491,77.48,639
2020-01-01,78,36117,77.48,466
2020-01-01,79,49188,77.48,635
2020-01-01,80,42946,77.48,554
2020-01-01,81,23929,77.48,309
2020-01-01,82,45451,77.48,587
2020-01-01,85,33283,77.48,430
2020-01-01,86,51487,77.48,665
2020-01-01,87,36712,77.48,474
2020-01-01,88,39768,77.48,513
2020-01-01,90,35335,77.48,456
2020-01-01,91,39560,77.48,511
2020-01-01,92,44586,77.48,575
2020-01-01,93,34901,77.48,450
2020-01-01,94,49462,77.48,638
2020-01-01,95,42519,77.48,549
2020-01-01,96,30407,77.48,392
2020-01-01,999,72848,77.48,940
2020-02-01,1,33840,78.19,433
2020-02-01,2,43280,78.19,554
2020-02-01,3,71597,78.19,916
2020-02-01,5,61450,78.19,786
2020-02-01,6,250858,78.19,3208
2020-02-01,7,184178,78.19,2356
2020-02-01,8,89778,78.19,1148
2020-02-01,9,117010,78.19,1496
2020-02-01,10,52264,78.19,668
2020-02-01,11,75690,78.19,968
2020-02-01,12,140686,78.19,1799
2020-02-01,13,41266,78.19,528
2020-02-01,14,40384,78.19,516
2020-02-01,15,43541,78.19,557
2020-02-01,16,39282,78.19,502
2020-02-01,17,72115,78.19,922
2020-02-01,18,48856,78.19,625
2020-02-01,19,121709,78.19,1557
2020-02-01,20,88190,78.19,1128
2020-02-01,21,105529,78.19,1350
2020-02-01,22,54958,78.19,703
2020-02-01,23,67237,78.19,860
2020-02-01,24,89747,78.19,1148
2020-02-01,25,45118,78.19,577
2020-02-01,26,61825,78.19,791
2020-02-01,27,55794,78.19,714
2020-02-01,28,56275,78.19,720
2020-02-01,29,87037,78.19,1113
2020-02-01,30,74843,78.19,957
2020-02-01,31,44070,78.19,564
2020-02-01,32,47211,78.19,604
2020-02-01,33,67760,78.19,867
2020-02-01,35,115342,78.19,1475
2020-02-01,36,77869,78.19,996
2020-02-01,37,54783,78.19,701
2020-02-01,38,92176,78.19,1179
2020-02-01,39,56924,78.19,728
2020-02-01,41,45099,78.19,577
2020-02-01,42,74045,78.19,947
2020-02-01,43,48000,78.19,614
2020-02-01,45,49068,78.19,628
2020-02-01,46,60398,78.19,772
2020-02-01,47,42096,78.19,538
2020-02-01,49,61282,78.19,784
2020-02-01,50,80355,78.19,1028
2020-02-01,51,122123,78.19,1562
2020-02-01,52,64532,78.19,825
2020-02-01,53,72106,78.19,922
2020-02-01,55,37375,78.19,478
2020-02-01,56,26272,78.19,336
2020-02-01,58,59441,78.19,760
2020-02-01,59,56722,78.19,725
2020-02-01,60,78898,78.19,1009
2020-02-01,61,105211,78.19,1346
2020-02-01,62,87135,78.19,1114
2020-02-01,63,80225,78.19,1026
2020-02-01,64,143685,78.19,1838
2020-02-01,65,80531,78.19,1030
2020-02-01,66,64200,78.19,821
2020-02-01,68,38176,78.19,488
2020-02-01,69,42955,78.19,549
2020-02-01,70,75273,78.19,963
2020-02-01,71,57838,78.19,740
2020-02-01,72,91102,78.19,1165
2020-02-01,73,62353,78.19,797
2020-02-01,74,53225,78.19,681
2020-02-01,75,29069,78.19,372
2020-02-01,77,50559,78.19,647
2020-02-01,78,37580,78.19,481
2020-02-01,79,51022,78.19,653
2020-02-01,80,43167,78.19,552
2020-02-01,81,25236,78.19,323
2020-02-01,82,45623,78.19,583
2020-02-01,85,33558,78.19,429
2020-02-01,86,52816,78.19,675
2020-02-01,87,38458,78.19,492
2020-02-01,88,40011,78.19,512
2020-02-01,90,27703,78.19,354
2020-02-01,91,40698,78.19,521
2020-02-01,92,44271,78.19,566
2020-02-01,93,36066,78.19,461
2020-02-01,94,49205,78.19,629
2020-02-01,95,41826,78.19,535
2020-02-01,96,30765,78.19,393
2020-02-01,999,71044,78.19,909
2020-03-01,1,35230,82.43,427
2020-03-01,2,45238,82.43,549
2020-03-01,3,64813,82.43,786
2020-03-01,5,58262,82.43,707
2020-03-01,6,256105,82.43,3107
2020-03-01,7,216485,82.43,2626
2020-03-01,8,94708,82.43,1149
2020-03-01,9,120571,82.43,1463
2020-03-01,10,60754,82.43,737
2020-03-01,11,90844,82.43,1102
2020-03-01,12,115155,82.43,1397
2020-03-01,13,39347,82.43,477
2020-03-01,14,38914,82.43,472
2020-03-01,15,46254,82.43,561
2020-03-01,16,40274,82.43,489
2020-03-01,17,81918,82.43,994
2020-03-01,18,46917,82.43,569
2020-03-01,19,123172,82.43,1494
2020-03-01,20,117184,82.43,1422
2020-03-01,21,120950,82.43,1467
2020-03-01,22,53009,82.43,643
2020-03-01,23,70801,82.43,859
2020-03-01,24,84986,82.43,1031
2020-03-01,25,44694,82.43,542
2020-03-01,26,62639,82.43,760
2020-03-01,27,56773,82.43,689
2020-03-01,28,55908,82.43,678
2020-03-01,29,87547,82.43,1062
2020-03-01,30,74738,82.43,907
2020-03-01,31,46287,82.43,562
2020-03-01,32,51732,82.43,628
2020-03-01,33,67945,82.43,824
2020-03-01,35,136148,82.43,1652
2020-03-01,36,80048,82.43,971
2020-03-01,37,52792,82.43,640
2020-03-01,38,95757,82.43,1162
2020-03-01,39,55132,82.43,669
2020-03-01,41,44158,82.43,536
2020-03-01,42,79537,82.43,965
2020-03-01,43,46384,82.43,563
2020-03-01,45,47957,82.43,582
2020-03-01,46,73023,82.43,886
2020-03-01,47,42575,82.43,516
2020-03-01,49,58834,82.43,714
2020-03-01,50,91611,82.43,1111
2020-03-01,51,126486,82.43,1534
2020-03-01,52,64115,82.43,778
2020-03-01,53,73865,82.43,896
2020-03-01,55,36742,82.43,446
2020-03-01,56,25837,82.43,313
2020-03-01,58,60897,82.43,739
2020-03-01,59,57665,82.43,700
2020-03-01,60,91651,82.43,1112
2020-03-01,61,127821,82.43,1551
2020-03-01,62,89680,82.43,1088
2020-03-01,63,91945,82.43,1115
2020-03-01,64,135265,82.43,1641
2020-03-01,65,83273,82.43,1010
2020-03-01,66,75144,82.43,912
2020-03-01,68,43625,82.43,529
2020-03-01,69,43681,82.43,530
2020-03-01,70,77909,82.43,945
2020-03-01,71,56066,82.43,680
2020-03-01,72,117225,82.43,1422
2020-03-01,73,64869,82.43,787
2020-03-01,74,57070,82.43,692
2020-03-01,75,29807,82.43,362
2020-03-01,77,50186,82.43,609
2020-03-01,78,33335,82.43,404
2020-03-01,79,50836,82.43,617
2020-03-01,80,45077,82.43,547
2020-03-01,81,24286,82.43,295
2020-03-01,82,47903,82.43,581
2020-03-01,85,35184,82.43,427
2020-03-01,86,53498,82.43,649
2020-03-01,87,38732,82.43,470
2020-03-01,88,39995,82.43,485
2020-03-01,90,36521,82.43,443
2020-03-01,91,43294,82.43,525
2020-03-01,92,42236,82.43,512
2020-03-01,93,35192,82.43,427
2020-03-01,94,49576,82.43,601
2020-03-01,95,44784,82.43,543
2020-03-01,96,31200,82.43,379
2020-03-01,999,80989,82.43,983
2020-04-01,1,36673,101.09,363
2020-04-01,2,45533,101.09,450
2020-04-01,3,66867,101.09,661
2020-04-01,5,81284,101.09,804
2020-04-01,6,165493,101.09,1637
2020-04-01,7,135477,101.09,1340
2020-04-01,8,80557,101.09,797
2020-04-01,9,105088,101.09,1040
2020-04-01,10,55811,101.09,552
2020-04-01,11,72642,101.09,719
2020-04-01,12,99809,101.09,987
2020-04-01,13,34803,101.09,344
2020-04-01,14,32678,101.09,323
2020-04-01,15,37004,101.09,366
2020-04-01,16,37732,101.09,373
2020-04-01,17,78673,101.09,778
2020-04-01,18,45650,101.09,452
2020-04-01,19,123490,101.09,1222
2020-04-01,20,103053,101.09,1019
2020-04-01,21,111075,101.09,1099
2020-04-01,22,50598,101.09,501
2020-04-01,23,68742,101.09,680
2020-04-01,24,83144,101.09,822
2020-04-01,25,40619,101.09,402
2020-04-01,26,54996,101.09,544
2020-04-01,27,49155,101.09,486
2020-04-01,28,54101,101.09,535
2020-04-01,29,72820,101.09,720
2020-04-01,30,71724,101.09,710
2020-04-01,31,40525,101.09,401
2020-04-01,32,47156,101.09,466
2020-04-01,33,82602,101.09,817
2020-04-01,35,110473,101.09,1093
2020-04-01,36,87308,101.09,864
2020-04-01,37,52859,101.09,523
2020-04-01,38,95923,101.09,949
2020-04-01,39,56177,101.09,556
2020-04-01,41,41696,101.09,412
2020-04-01,42,68752,101.09,680
2020-04-01,43,43433,101.09,430
2020-04-01,45,41760,101.09,413
2020-04-01,46,61447,101.09,608
2020-04-01,47,41120,101.09,407
2020-04-01,49,57723,101.09,571
2020-04-01,50,82538,101.09,816
2020-04-01,51,105429,101.09,1043
2020-04-01,52,63547,101.09,629
2020-04-01,53,76828,101.09,760
2020-04-01,55,27665,101.09,274
2020-04-01,56,22638,101.09,224
2020-04-01,58,59282,101.09,586
2020-04-01,59,52343,101.09,518
2020-04-01,60,81412,101.09,805
2020-04-01,61,83889,101.09,830
2020-04-01,62,94025,101.09,930
2020-04-01,63,78429,101.09,776
2020-04-01,64,115576,101.09,1143
2020-04-01,65,80607,101.09,797
2020-04-01,66,67091,101.09,664
2020-04-01,68,38487,101.09,381
2020-04-01,69,42725,101.09,423
2020-04-01,70,72304,101.09,715
2020-04-01,71,53377,101.09,528
2020-04-01,72,104586,101.09,1035
2020-04-01,73,69708,101.09,690
2020-04-01,74,58436,101.09,578
2020-04-01,75,29657,101.09,293
2020-04-01,77,46242,101.09,457
2020-04-01,78,41404,101.09,410
2020-04-01,79,46121,101.09,456
2020-04-01,80,44545,101.09,441
2020-04-01,81,23290,101.09,230
2020-04-01,82,45976,101.09,455
2020-04-01,85,35640,101.09,353
2020-04-01,86,54238,101.09,537
2020-04-01,87,38836,101.09,384
2020-04-01,88,40493,101.09,401
2020-04-01,90,37312,101.09,369
2020-04-01,91,39629,101.09,392
2020-04-01,92,28792,101.09,285
2020-04-01,93,33648,101.09,333
