date,clae2,salary,dollar,dolarized_salary
2021-01-01,85,41329,157.9,262
2021-01-01,86,80690,157.9,511
2021-01-01,87,52941,157.9,335
2021-01-01,88,53727,157.9,340
2021-01-01,90,44436,157.9,281
2021-01-01,91,61485,157.9,389
2021-01-01,92,69015,157.9,437
2021-01-01,93,62830,157.9,398
2021-01-01,94,81870,157.9,518
2021-01-01,95,64361,157.9,408
2021-01-01,96,54663,157.9,346
2021-01-01,999,111904,157.9,709
2021-02-01,1,51102,149.38,342
2021-02-01,2,45146,149.38,302
2021-02-01,3,160481,149.38,1074
2021-02-01,5,120614,149.38,807
2021-02-01,6,522629,149.38,3499
2021-02-01,7,509064,149.38,3408
2021-02-01,8,126795,149.38,849
2021-02-01,9,197272,149.38,1321
2021-02-01,10,92618,149.38,620
2021-02-01,11,106503,149.38,713
2021-02-01,12,172094,149.38,1152
2021-02-01,13,61358,149.38,411
2021-02-01,14,53327,149.38,357
2021-02-01,15,60827,149.38,407
2021-02-01,16,46749,149.38,313
2021-02-01,17,103042,149.38,690
2021-02-01,18,72793,149.38,487
2021-02-01,19,192188,149.38,1287
2021-02-01,20,134512,149.38,900
2021-02-01,21,194877,149.38,1305
2021-02-01,22,87216,149.38,584
2021-02-01,23,91324,149.38,611
2021-02-01,24,130793,149.38,876
2021-02-01,25,63393,149.38,424
2021-02-01,26,94507,149.38,633
2021-02-01,27,86057,149.38,576
2021-02-01,28,77532,149.38,519
2021-02-01,29,135719,149.38,909
2021-02-01,30,92699,149.38,621
2021-02-01,31,61209,149.38,410
2021-02-01,32,73708,149.38,493
2021-02-01,33,79634,149.38,533
2021-02-01,35,196790,149.38,1317
2021-02-01,36,110672,149.38,741
2021-02-01,37,71565,149.38,479
2021-02-01,38,115116,149.38,771
2021-02-01,39,88833,149.38,595
2021-02-01,41,39437,149.38,264
2021-02-01,42,83611,149.38,560
2021-02-01,43,56874,149.38,381
2021-02-01,45,73195,149.38,490
2021-02-01,46,86380,149.38,578
2021-02-01,47,68232,149.38,457
2021-02-01,49,92534,149.38,619
2021-02-01,50,207391,149.38,1388
2021-02-01,51,227149,149.38,1521
2021-02-01,52,101615,149.38,680
2021-02-01,53,96544,149.38,646
2021-02-01,55,51329,149.38,344
2021-02-01,56,38731,149.38,259
2021-02-01,58,91809,149.38,615
2021-02-01,59,78648,149.38,526
2021-02-01,60,129852,149.38,869
2021-02-01,61,161715,149.38,1083
2021-02-01,62,162654,149.38,1089
2021-02-01,63,148485,149.38,994
2021-02-01,64,311075,149.38,2082
2021-02-01,65,133343,149.38,893
2021-02-01,66,178827,149.38,1197
2021-02-01,68,73364,149.38,491
2021-02-01,69,85492,149.38,572
2021-02-01,70,131633,149.38,881
2021-02-01,71,76146,149.38,510
2021-02-01,72,128676,149.38,861
2021-02-01,73,124805,149.38,835
2021-02-01,74,96704,149.38,647
2021-02-01,75,48816,149.38,327
2021-02-01,77,79455,149.38,532
2021-02-01,78,60739,149.38,407
2021-02-01,79,60356,149.38,404
2021-02-01,80,57496,149.38,385
2021-02-01,81,41365,149.38,277
2021-02-01,82,95158,149.38,637
2021-02-01,85,40768,149.38,273
2021-02-01,86,83410,149.38,558
2021-02-01,87,54206,149.38,363
2021-02-01,88,56995,149.38,382
2021-02-01,90,44636,149.38,299
2021-02-01,91,66131,149.38,443
2021-02-01,92,74026,149.38,496
2021-02-01,93,64982,149.38,435
2021-02-01,94,82116,149.38,550
2021-02-01,95,70706,149.38,473
2021-02-01,96,59749,149.38,400
2021-02-01,999,107105,149.38,717
2021-03-01,1,50926,143.62,355
2021-03-01,2,46256,143.62,322
2021-03-01,3,152245,143.62,1060
2021-03-01,5,124103,143.62,864
2021-03-01,6,465349,143.62,3240
2021-03-01,7,310605,143.62,2163
2021-03-01,8,137719,143.62,959
2021-03-01,9,219046,143.62,1525
2021-03-01,10,100550,143.62,700
2021-03-01,11,115115,143.62,802
2021-03-01,12,165534,143.62,1153
2021-03-01,13,66777,143.62,465
2021-03-01,14,56680,143.62,395
2021-03-01,15,68522,143.62,477
2021-03-01,16,48149,143.62,335
2021-03-01,17,115195,143.62,802
2021-03-01,18,77503,143.62,540
2021-03-01,19,202125,143.62,1407
2021-03-01,20,195899,143.62,1364
2021-03-01,21,241933,143.62,1685
2021-03-01,22,92057,143.62,641
2021-03-01,23,118075,143.62,822
2021-03-01,24,118389,143.62,824
2021-03-01,25,67669,143.62,471
2021-03-01,26,117961,143.62,821
2021-03-01,27,90221,143.62,628
2021-03-01,28,84932,143.62,591
2021-03-01,29,162338,143.62,1130
2021-03-01,30,97073,143.62,676
2021-03-01,31,67190,143.62,468
2021-03-01,32,78720,143.62,548
2021-03-01,33,82827,143.62,577
2021-03-01,35,235473,143.62,1640
2021-03-01,36,128147,143.62,892
2021-03-01,37,72717,143.62,506
2021-03-01,38,122523,143.62,853
2021-03-01,39,93063,143.62,648
2021-03-01,41,43062,143.62,300
2021-03-01,42,90678,143.62,631
2021-03-01,43,59860,143.62,417
2021-03-01,45,76903,143.62,535
2021-03-01,46,100511,143.62,700
2021-03-01,47,71091,143.62,495
2021-03-01,49,91911,143.62,640
2021-03-01,50,226375,143.62,1576
2021-03-01,51,196350,143.62,1367
2021-03-01,52,101755,143.62,709
2021-03-01,53,100769,143.62,702
2021-03-01,55,53544,143.62,373
2021-03-01,56,41073,143.62,286
2021-03-01,58,109689,143.62,764
2021-03-01,59,84469,143.62,588
2021-03-01,60,157800,143.62,1099
2021-03-01,61,235917,143.62,1643
2021-03-01,62,181425,143.62,1263
2021-03-01,63,148445,143.62,1034
2021-03-01,64,287848,143.62,2004
2021-03-01,65,158356,143.62,1103
2021-03-01,66,221052,143.62,1539
2021-03-01,68,82276,143.62,573
2021-03-01,69,94062,143.62,655
2021-03-01,70,151575,143.62,1055
2021-03-01,71,82767,143.62,576
2021-03-01,72,155553,143.62,1083
2021-03-01,73,129200,143.62,900
2021-03-01,74,105160,143.62,732
2021-03-01,75,51095,143.62,356
2021-03-01,77,86566,143.62,603
2021-03-01,78,63185,143.62,440
2021-03-01,79,68429,143.62,476
2021-03-01,80,58614,143.62,408
2021-03-01,81,42975,143.62,299
2021-03-01,82,102679,143.62,715
2021-03-01,85,46059,143.62,321
2021-03-01,86,84871,143.62,591
2021-03-01,87,55173,143.62,384
2021-03-01,88,56576,143.62,394
2021-03-01,90,48338,143.62,337
2021-03-01,91,68813,143.62,479
2021-03-01,92,78367,143.62,546
2021-03-01,93,73701,143.62,513
2021-03-01,94,84394,143.62,588
2021-03-01,95,76808,143.62,535
2021-03-01,96,58991,143.62,411
2021-03-01,999,112476,143.62,783
2021-04-01,1,51550,146.25,352
2021-04-01,2,46500,146.25,318
2021-04-01,3,179364,146.25,1226
2021-04-01,5,140021,146.25,957
2021-04-01,6,367587,146.25,2513
2021-04-01,7,259738,146.25,1776
2021-04-01,8,126117,146.25,862
2021-04-01,9,236324,146.25,1616
2021-04-01,10,105192,146.25,719
2021-04-01,11,124822,146.25,853
2021-04-01,12,155905,146.25,1066
2021-04-01,13,68925,146.25,471
2021-04-01,14,59178,146.25,405
2021-04-01,15,66247,146.25,453
2021-04-01,16,49338,146.25,337
2021-04-01,17,120937,146.25,827
2021-04-01,18,81009,146.25,554
2021-04-01,19,196813,146.25,1346
2021-04-01,20,160021,146.25,1094
2021-04-01,21,218904,146.25,1497
2021-04-01,22,89861,146.25,614
2021-04-01,23,104223,146.25,713
2021-04-01,24,134585,146.25,920
2021-04-01,25,72043,146.25,493
2021-04-01,26,109683,146.25,750
2021-04-01,27,90452,146.25,618
2021-04-01,28,88150,146.25,603
2021-04-01,29,151075,146.25,1033
2021-04-01,30,106225,146.25,726
2021-04-01,31,63155,146.25,432
2021-04-01,32,81128,146.25,555
2021-04-01,33,91604,146.25,626
2021-04-01,35,232479,146.25,1590
2021-04-01,36,139789,146.25,956
2021-04-01,37,77522,146.25,530
2021-04-01,38,127436,146.25,871
2021-04-01,39,101768,146.25,696
2021-04-01,41,45680,146.25,312
2021-04-01,42,93706,146.25,641
2021-04-01,43,66508,146.25,455
2021-04-01,45,77862,146.25,532
2021-04-01,46,96564,146.25,660
2021-04-01,47,72917,146.25,499
2021-04-01,49,94646,146.25,647
2021-04-01,50,222390,146.25,1521
2021-04-01,51,203648,146.25,1392
2021-04-01,52,111027,146.25,759
2021-04-01,53,99900,146.25,683
2021-04-01,55,54808,146.25,375
2021-04-01,56,41804,146.25,286
2021-04-01,58,99289,146.25,679
2021-04-01,59,86676,146.25,593
2021-04-01,60,137112,146.25,938
2021-04-01,61,215628,146.25,1474
2021-04-01,62,207465,146.25,1419
2021-04-01,63,148009,146.25,1012
2021-04-01,64,246934,146.25,1688
2021-04-01,65,141745,146.25,969
2021-04-01,66,236933,146.25,1620
2021-04-01,68,70640,146.25,483
2021-04-01,69,90383,146.25,618
2021-04-01,70,138285,146.25,946
2021-04-01,71,84502,146.25,578
2021-04-01,72,167178,146.25,1143
2021-04-01,73,140295,146.25,959
2021-04-01,74,105967,146.25,725
2021-04-01,75,52893,146.25,362
2021-04-01,77,83272,146.25,569
2021-04-01,78,64740,146.25,443
2021-04-01,79,74931,146.25,512
2021-04-01,80,60003,146.25,410
2021-04-01,81,44433,146.25,304
2021-04-01,82,92771,146.25,634
2021-04-01,85,47213,146.25,323
2021-04-01,86,97811,146.25,669
2021-04-01,87,59255,146.25,405
2021-04-01,88,61258,146.25,419
2021-04-01,90,47101,146.25,322
2021-04-01,91,73744,146.25,504
2021-04-01,92,72283,146.25,494
2021-04-01,93,70592,146.25,483
2021-04-01,94,87658,146.25,599
2021-04-01,95,77838,146.25,532
2021-04-01,96,61399,146.25,420
2021-04-01,999,117428,146.25,803
2021-05-01,1,51656,153.55,336
2021-05-01,2,46985,153.55,306
2021-05-01,3,254651,153.55,1658
2021-05-01,5,183236,153.55,1193
2021-05-01,6,385455,153.55,2510
2021-05-01,7,254590,153.55,1658
2021-05-01,8,122870,153.55,800
2021-05-01,9,223077,153.55,1453
2021-05-01,10,105451,153.55,687
2021-05-01,11,119407,153.55,778
2021-05-01,12,167849,153.55,1093
2021-05-01,13,70641,153.55,460
2021-05-01,14,61022,153.55,397
2021-05-01,15,68233,153.55,444
2021-05-01,16,53771,153.55,350
2021-05-01,17,119725,153.55,780
2021-05-01,18,87079,153.55,567
2021-05-01,19,287888,153.55,1875
2021-05-01,20,158179,153.55,1030
2021-05-01,21,211822,153.55,1379
2021-05-01,22,94603,153.55,616
2021-05-01,23,110419,153.55,719
2021-05-01,24,144148,153.55,939
2021-05-01,25,73558,153.55,479
2021-05-01,26,105808,153.55,689
2021-05-01,27,95162,153.55,620
2021-05-01,28,91968,153.55,599
2021-05-01,29,171806,153.55,1119
2021-05-01,30,111225,153.55,724
2021-05-01,31,64982,153.55,423
2021-05-01,32,80134,153.55,522
2021-05-01,33,93180,153.55,607
2021-05-01,35,194366,153.55,1266
2021-05-01,36,128115,153.55,834
2021-05-01,37,78992,153.55,514
2021-05-01,38,129638,153.55,844
2021-05-01,39,100305,153.55,653
2021-05-01,41,45679,153.55,297
2021-05-01,42,94757,153.55,617
2021-05-01,43,64990,153.55,423
2021-05-01,45,78510,153.55,511
2021-05-01,46,95088,153.55,619
2021-05-01,47,75770,153.55,493
2021-05-01,49,101767,153.55,663
2021-05-01,50,260937,153.55,1699
2021-05-01,51,195887,153.55,1276
2021-05-01,52,114835,153.55,748
2021-05-01,53,100659,153.55,656
2021-05-01,55,55754,153.55,363
2021-05-01,56,45017,153.55,293
2021-05-01,58,99761,153.55,650
2021-05-01,59,89360,153.55,582
2021-05-01,60,131599,153.55,857
2021-05-01,61,176540,153.55,1150
2021-05-01,62,182331,153.55,1187
2021-05-01,63,160242,153.55,1044
2021-05-01,64,232712,153.55,1516
2021-05-01,65,138928,153.55,905
2021-05-01,66,165193,153.55,1076
2021-05-01,68,73423,153.55,478
2021-05-01,69,100927,153.55,657
2021-05-01,70,126792,153.55,826
2021-05-01,71,87686,153.55,571
2021-05-01,72,139708,153.55,910
2021-05-01,73,144853,153.55,943
2021-05-01,74,109982,153.55,716
2021-05-01,75,53323,153.55,347
2021-05-01,77,82586,153.55,538
2021-05-01,78,69095,153.55,450
2021-05-01,79,67314,153.55,438
2021-05-01,80,58629,153.55,382
2021-05-01,81,46095,153.55,300
2021-05-01,82,96988,153.55,632
2021-05-01,85,48150,153.55,314
2021-05-01,86,94242,153.55,614
2021-05-01,87,60590,153.55,395
2021-05-01,88,61533,153.55,401
2021-05-01,90,55155,153.55,359
2021-05-01,91,69363,153.55,452
2021-05-01,92,62820,153.55,409
2021-05-01,93,71697,153.55,467
2021-05-01,94,89925,153.55,586
2021-05-01,95,75107,153.55,489
2021-05-01,96,63866,153.55,416
2021-05-01,999,119067,153.55,775
2021-06-01,1,74324,162.0,459
2021-06-01,2,69643,162.0,430
2021-06-01,3,351321,162.0,2169
2021-06-01,5,246980,162.0,1525
2021-06-01,6,524870,162.0,3240
2021-06-01,7,371215,162.0,2291
2021-06-01,8,187445,162.0,1157
2021-06-01,9,358249,162.0,2211
2021-06-01,10,157448,162.0,972
2021-06-01,11,184979,162.0,1142
2021-06-01,12,227668,162.0,1405
2021-06-01,13,111710,162.0,690
2021-06-01,14,91350,162.0,564
2021-06-01,15,103399,162.0,638
2021-06-01,16,79753,162.0,492
2021-06-01,17,175263,162.0,1082
2021-06-01,18,133469,162.0,824
2021-06-01,19,324407,162.0,2003
2021-06-01,20,230169,162.0,1421
2021-06-01,21,330831,162.0,2042
2021-06-01,22,141798,162.0,875
2021-06-01,23,159792,162.0,986
2021-06-01,24,211189,162.0,1304
2021-06-01,25,110797,162.0,684
2021-06-01,26,154220,162.0,952
2021-06-01,27,140311,162.0,866
2021-06-01,28,136505,162.0,843
2021-06-01,29,237752,162.0,1468
2021-06-01,30,146179,162.0,902
2021-06-01,31,103050,162.0,636
2021-06-01,32,118467,162.0,731
2021-06-01,33,136399,162.0,842
2021-06-01,35,296135,162.0,1828
2021-06-01,36,196190,162.0,1211
2021-06-01,37,112078,162.0,692
2021-06-01,38,179692,162.0,1109
2021-06-01,39,154304,162.0,952
2021-06-01,41,64151,162.0,396
2021-06-01,42,135251,162.0,835
2021-06-01,43,92588,162.0,572
2021-06-01,45,118187,162.0,730
2021-06-01,46,141723,162.0,875
2021-06-01,47,111536,162.0,688
2021-06-01,49,142959,162.0,882
2021-06-01,50,358284,162.0,2212
2021-06-01,51,270955,162.0,1673
2021-06-01,52,157585,162.0,973
2021-06-01,53,130566,162.0,806
2021-06-01,55,76925,162.0,475
2021-06-01,56,63907,162.0,394
2021-06-01,58,154014,162.0,951
2021-06-01,59,126678,162.0,782
2021-06-01,60,214983,162.0,1327
2021-06-01,61,265929,162.0,1642
2021-06-01,62,273220,162.0,1687
2021-06-01,63,220804,162.0,1363
2021-06-01,64,336018,162.0,2074
2021-06-01,65,207974,162.0,1284
2021-06-01,66,235884,162.0,1456
2021-06-01,68,112752,162.0,696
2021-06-01,69,140303,162.0,866
2021-06-01,70,183871,162.0,1135
2021-06-01,71,124014,162.0,766
2021-06-01,72,215049,162.0,1327
2021-06-01,73,190201,162.0,1174
2021-06-01,74,156314,162.0,965
2021-06-01,75,77670,162.0,479
2021-06-01,77,123329,162.0,761
2021-06-01,78,92449,162.0,571
2021-06-01,79,100686,162.0,622
2021-06-01,80,82747,162.0,511
2021-06-01,81,64878,162.0,400
2021-06-01,82,138304,162.0,854
2021-06-01,85,68219,162.0,421
2021-06-01,86,138830,162.0,857
2021-06-01,87,89604,162.0,553
2021-06-01,88,91902,162.0,567
2021-06-01,90,75852,162.0,468
2021-06-01,91,105963,162.0,654
2021-06-01,92,85449,162.0,527
2021-06-01,93,108475,162.0,670
2021-06-01,94,135196,162.0,835
2021-06-01,95,110193,162.0,680
2021-06-01,96,90325,162.0,558
2021-06-01,999,182912,162.0,1129
2021-07-01,1,54890,178.48,308
2021-07-01,2,50242,178.48,281
2021-07-01,3,377821,178.48,2117
2021-07-01,5,207459,178.48,1162
2021-07-01,6,400654,178.48,2245
2021-07-01,7,271943,178.48,1524
2021-07-01,8,134017,178.48,751
2021-07-01,9,262150,178.48,1469
2021-07-01,10,118558,178.48,664
2021-07-01,11,142782,178.48,800
2021-07-01,12,181667,178.48,1018
2021-07-01,13,78445,178.48,440
2021-07-01,14,67386,178.48,378
2021-07-01,15,84050,178.48,471
2021-07-01,16,58778,178.48,329
2021-07-01,17,124989,178.48,700
2021-07-01,18,91546,178.48,513
2021-07-01,19,358068,178.48,2006
2021-07-01,20,170282,178.48,954
2021-07-01,21,230230,178.48,1290
2021-07-01,22,102440,178.48,574
2021-07-01,23,112785,178.48,632
2021-07-01,24,151527,178.48,849
2021-07-01,25,80213,178.48,449
2021-07-01,26,118069,178.48,662
2021-07-01,27,102458,178.48,574
2021-07-01,28,98671,178.48,553
2021-07-01,29,162290,178.48,909
2021-07-01,30,116767,178.48,654
2021-07-01,31,72404,178.48,406
2021-07-01,32,86939,178.48,487
2021-07-01,33,97056,178.48,544
2021-07-01,35,208147,178.48,1166
2021-07-01,36,147059,178.48,824
2021-07-01,37,85036,178.48,476
2021-07-01,38,143954,178.48,807
2021-07-01,39,117458,178.48,658
2021-07-01,41,49414,178.48,277
2021-07-01,42,101495,178.48,569
2021-07-01,43,69895,178.48,392
2021-07-01,45,85929,178.48,481
2021-07-01,46,99004,178.48,555
2021-07-01,47,79171,178.48,444
2021-07-01,49,112822,178.48,632
2021-07-01,50,258319,178.48,1447
2021-07-01,51,319669,178.48,1791
2021-07-01,52,125897,178.48,705
2021-07-01,53,107065,178.48,600
2021-07-01,55,59859,178.48,335
2021-07-01,56,46681,178.48,262
2021-07-01,58,106181,178.48,595
2021-07-01,59,99900,178.48,560
2021-07-01,60,151021,178.48,846
2021-07-01,61,177907,178.48,997
2021-07-01,62,202012,178.48,1132
2021-07-01,63,163308,178.48,915
2021-07-01,64,256132,178.48,1435
2021-07-01,65,160343,178.48,898
2021-07-01,66,246373,178.48,1380
2021-07-01,68,77076,178.48,432
2021-07-01,69,112534,178.48,631
2021-07-01,70,149023,178.48,835
2021-07-01,71,90098,178.48,505
2021-07-01,72,185346,178.48,1038
2021-07-01,73,146697,178.48,822
2021-07-01,74,148781,178.48,834
2021-07-01,75,54232,178.48,304
2021-07-01,77,90345,178.48,506
2021-07-01,78,76488,178.48,429
2021-07-01,79,76569,178.48,429
2021-07-01,80,69954,178.48,392
2021-07-01,81,49382,178.48,277
2021-07-01,82,100401,178.48,563
2021-07-01,85,51780,178.48,290
2021-07-01,86,103624,178.48,581
2021-07-01,87,66297,178.48,371
2021-07-01,88,65277,178.48,366
2021-07-01,90,59280,178.48,332
2021-07-01,91,81522,178.48,457
2021-07-01,92,78384,178.48,439
2021-07-01,93,79125,178.48,443
2021-07-01,94,96283,178.48,539
2021-07-01,95,77712,178.48,435
2021-07-01,96,64498,178.48,361
2021-07-01,999,126801,178.48,710
2021-08-01,1,62511,180.88,346
2021-08-01,2,54450,180.88,301
2021-08-01,3,381641,180.88,2110
2021-08-01,5,205277,180.88,1135
2021-08-01,6,380220,180.88,2102
2021-08-01,7,270217,180.88,1494
2021-08-01,8,143678,180.88,794
2021-08-01,9,269108,180.88,1488
2021-08-01,10,115827,180.88,640
2021-08-01,11,137180,180.88,758
2021-08-01,12,210282,180.88,1163
2021-08-01,13,81319,180.88,450
2021-08-01,14,68446,180.88,378
2021-08-01,15,80278,180.88,444
2021-08-01,16,64017,180.88,354
2021-08-01,17,133769,180.88,740
2021-08-01,18,97879,180.88,541
2021-08-01,19,280062,180.88,1548
2021-08-01,20,165556,180.88,915
2021-08-01,21,234456,180.88,1296
2021-08-01,22,107878,180.88,596
2021-08-01,23,118029,180.88,653
2021-08-01,24,151734,180.88,839
2021-08-01,25,80945,180.88,448
2021-08-01,26,112501,180.88,622
2021-08-01,27,102363,180.88,566
2021-08-01,28,101078,180.88,559
2021-08-01,29,164421,180.88,909
2021-08-01,30,118716,180.88,656
2021-08-01,31,75854,180.88,419
2021-08-01,32,88609,180.88,490
2021-08-01,33,98308,180.88,543
2021-08-01,35,208670,180.88,1154
2021-08-01,36,136458,180.88,754
2021-08-01,37,85312,180.88,472
2021-08-01,38,144090,180.88,797
2021-08-01,39,118788,180.88,657
2021-08-01,41,49524,180.88,274
2021-08-01,42,103242,180.88,571
2021-08-01,43,69600,180.88,385
2021-08-01,45,90766,180.88,502
2021-08-01,46,103730,180.88,573
2021-08-01,47,82438,180.88,456
2021-08-01,49,115453,180.88,638
2021-08-01,50,267048,180.88,1476
2021-08-01,51,246049,180.88,1360
2021-08-01,52,123433,180.88,682
2021-08-01,53,103649,180.88,573
2021-08-01,55,63767,180.88,353
2021-08-01,56,48482,180.88,268
2021-08-01,58,119516,180.88,661
2021-08-01,59,111557,180.88,617
2021-08-01,60,158912,180.88,879
2021-08-01,61,203976,180.88,1128
2021-08-01,62,200922,180.88,1111
2021-08-01,63,160132,180.88,885
2021-08-01,64,257007,180.88,1421
2021-08-01,65,164010,180.88,907
2021-08-01,66,185499,180.88,1026
2021-08-01,68,86316,180.88,477
2021-08-01,69,106127,180.88,587
2021-08-01,70,137685,180.88,761
2021-08-01,71,93242,180.88,515
2021-08-01,72,165694,180.88,916
2021-08-01,73,153950,180.88,851
2021-08-01,74,124749,180.88,690
2021-08-01,75,60415,180.88,334
2021-08-01,77,91108,180.88,504
2021-08-01,78,77894,180.88,431
2021-08-01,79,78317,180.88,433
2021-08-01,80,71006,180.88,393
2021-08-01,81,51831,180.88,287
2021-08-01,82,102197,180.88,565
2021-08-01,85,52709,180.88,291
2021-08-01,86,105946,180.88,586
2021-08-01,87,69196,180.88,383
2021-08-01,88,70865,180.88,392
2021-08-01,90,59221,180.88,327
2021-08-01,91,79888,180.88,442
2021-08-01,92,90576,180.88,501
2021-08-01,93,82084,180.88,454
2021-08-01,94,101635,180.88,562
2021-08-01,95,81798,180.88,452
2021-08-01,96,70681,180.88,391
2021-08-01,999,133982,180.88,741
2021-09-01,1,65465,184.43,355
2021-09-01,2,57674,184.43,313
2021-09-01,3,312363,184.43,1694
2021-09-01,5,341612,184.43,1852
2021-09-01,6,485722,184.43,2634
2021-09-01,7,282674,184.43,1533
2021-09-01,8,159516,184.43,865
2021-09-01,9,277517,184.43,1505
2021-09-01,10,118862,184.43,644
2021-09-01,11,142288,184.43,772
2021-09-01,12,190728,184.43,1034
2021-09-01,13,81476,184.43,442
2021-09-01,14,68991,184.43,374
2021-09-01,15,79694,184.43,432
2021-09-01,16,59791,184.43,324
2021-09-01,17,129136,184.43,700
2021-09-01,18,116428,184.43,631
2021-09-01,19,228753,184.43,1240
2021-09-01,20,176581,184.43,957
2021-09-01,21,243060,184.43,1318
2021-09-01,22,113776,184.43,617
2021-09-01,23,120592,184.43,654
2021-09-01,24,204323,184.43,1108
2021-09-01,25,82205,184.43,446
2021-09-01,26,115742,184.43,628
2021-09-01,27,107965,184.43,585
2021-09-01,28,101236,184.43,549
2021-09-01,29,166882,184.43,905
2021-09-01,30,124280,184.43,674
2021-09-01,31,78142,184.43,424
2021-09-01,32,90603,184.43,491
2021-09-01,33,104930,184.43,569
2021-09-01,35,230417,184.43,1249
2021-09-01,36,143968,184.43,781
2021-09-01,37,92211,184.43,500
2021-09-01,38,144179,184.43,782
2021-09-01,39,119745,184.43,649
2021-09-01,41,51604,184.43,280
2021-09-01,42,108850,184.43,590
2021-09-01,43,71332,184.43,387
2021-09-01,45,92480,184.43,501
2021-09-01,46,106259,184.43,576
2021-09-01,47,83735,184.43,454
2021-09-01,49,118502,184.43,643
2021-09-01,50,266117,184.43,1443
2021-09-01,51,248220,184.43,1346
2021-09-01,52,127904,184.43,694
2021-09-01,53,83257,184.43,451
2021-09-01,55,64824,184.43,351
2021-09-01,56,51015,184.43,277
2021-09-01,58,111396,184.43,604
2021-09-01,59,98798,184.43,536
2021-09-01,60,157769,184.43,855
2021-09-01,61,207840,184.43,1127
2021-09-01,62,205256,184.43,1113
2021-09-01,63,165869,184.43,899
2021-09-01,64,255965,184.43,1388
2021-09-01,65,169818,184.43,921
2021-09-01,66,180436,184.43,978
2021-09-01,68,88200,184.43,478
2021-09-01,69,120790,184.43,655
2021-09-01,70,182442,184.43,989
2021-09-01,71,94692,184.43,513
2021-09-01,72,163218,184.43,885
2021-09-01,73,143922,184.43,780
2021-09-01,74,129152,184.43,700
2021-09-01,75,61232,184.43,332
2021-09-01,77,95374,184.43,517
2021-09-01,78,77323,184.43,419
2021-09-01,79,82273,184.43,446
2021-09-01,80,72194,184.43,391
2021-09-01,81,54459,184.43,295
2021-09-01,82,105999,184.43,575
2021-09-01,85,55171,184.43,299
2021-09-01,86,122081,184.43,662
2021-09-01,87,75904,184.43,412
2021-09-01,88,74359,184.43,403
2021-09-01,90,63026,184.43,342
2021-09-01,91,83382,184.43,452
2021-09-01,92,96629,184.43,524
2021-09-01,93,81484,184.43,442
2021-09-01,94,106431,184.43,577
2021-09-01,95,84829,184.43,460
2021-09-01,96,69460,184.43,377
2021-09-01,999,138958,184.43,753
2021-10-01,1,70273,189.32,371
2021-10-01,2,61141,189.32,323
2021-10-01,3,241005,189.32,1273
2021-10-01,5,211111,189.32,1115
2021-10-01,6,421549,189.32,2227
2021-10-01,7,301102,189.32,1590
2021-10-01,8,149388,189.32,789
2021-10-01,9,289373,189.32,1528
2021-10-01,10,122848,189.32,649
2021-10-01,11,149226,189.32,788
2021-10-01,12,231084,189.32,1221
2021-10-01,13,89732,189.32,474
2021-10-01,14,74800,189.32,395
2021-10-01,15,88571,189.32,468
2021-10-01,16,63210,189.32,334
2021-10-01,17,134904,189.32,713
2021-10-01,18,106560,189.32,563
2021-10-01,19,245736,189.32,1298
2021-10-01,20,197307,189.32,1042
2021-10-01,21,250019,189.32,1321
2021-10-01,22,114679,189.32,606
2021-10-01,23,127686,189.32,674
2021-10-01,24,203302,189.32,1074
2021-10-01,25,87397,189.32,462
2021-10-01,26,141706,189.32,748
2021-10-01,27,110325,189.32,583
2021-10-01,28,107984,189.32,570
2021-10-01,29,178050,189.32,940
2021-10-01,30,131528,189.32,695
2021-10-01,31,77967,189.32,412
2021-10-01,32,94152,189.32,497
2021-10-01,33,115551,189.32,610
2021-10-01,35,248018,189.32,1310
2021-10-01,36,172213,189.32,910
2021-10-01,37,97281,189.32,514
2021-10-01,38,152993,189.32,808
2021-10-01,39,132709,189.32,701
2021-10-01,41,54561,189.32,288
2021-10-01,42,112370,189.32,594
2021-10-01,43,75820,189.32,400
2021-10-01,45,96533,189.32,510
2021-10-01,46,110534,189.32,584
2021-10-01,47,85516,189.32,452
2021-10-01,49,119927,189.32,633
2021-10-01,50,291292,189.32,1539
2021-10-01,51,275968,189.32,1458
2021-10-01,52,134963,189.32,713
2021-10-01,53,106762,189.32,564
2021-10-01,55,69409,189.32,367
2021-10-01,56,52559,189.32,278
2021-10-01,58,117089,189.32,618
2021-10-01,59,112401,189.32,594
2021-10-01,60,176152,189.32,930
2021-10-01,61,194071,189.32,1025
2021-10-01,62,211866,189.32,1119
2021-10-01,63,187465,189.32,990
2021-10-01,64,327003,189.32,1727
2021-10-01,65,176237,189.32,931
2021-10-01,66,216150,189.32,1142
2021-10-01,68,91627,189.32,484
2021-10-01,69,159738,189.32,844
2021-10-01,70,155438,189.32,821
2021-10-01,71,110438,189.32,583
2021-10-01,72,172057,189.32,909
2021-10-01,73,155832,189.32,823
2021-10-01,74,156304,189.32,826
2021-10-01,75,64911,189.32,343
2021-10-01,77,100297,189.32,530
2021-10-01,78,81872,189.32,432
2021-10-01,79,81743,189.32,432
2021-10-01,80,75028,189.32,396
2021-10-01,81,56369,189.32,298
2021-10-01,82,115628,189.32,611
2021-10-01,85,57171,189.32,302
2021-10-01,86,119526,189.32,631
